HGNC symbol	UniProtKB/Swiss-Prot ID	Gene stable ID	Transcript stable ID	Protein stable ID
STAMBP	O95630	ENSG00000124356	ENST00000683036	ENSP00000507639
STAMBP	O95630	ENSG00000124356	ENST00000683317	ENSP00000507092
STAMBP	O95630	ENSG00000124356	ENST00000682847	ENSP00000507864
STAMBP	O95630	ENSG00000124356	ENST00000684095	ENSP00000506845
STAMBP		ENSG00000124356	ENST00000684337	ENSP00000508310
STAMBP		ENSG00000124356	ENST00000683247	ENSP00000507237
STAMBP		ENSG00000124356	ENST00000683149	ENSP00000507540
STAMBP		ENSG00000124356	ENST00000682851	ENSP00000507371
STAMBP		ENSG00000124356	ENST00000683728	ENSP00000507079
STAMBP	O95630	ENSG00000124356	ENST00000394070	ENSP00000377633
STAMBP	O95630	ENSG00000124356	ENST00000409707	ENSP00000386548
STAMBP	O95630	ENSG00000124356	ENST00000684585	ENSP00000507054
STAMBP		ENSG00000124356	ENST00000683434	ENSP00000507622
STAMBP		ENSG00000124356	ENST00000682352	ENSP00000508197
STAMBP		ENSG00000124356	ENST00000684697	ENSP00000506855
STAMBP		ENSG00000124356	ENST00000682592	ENSP00000508170
STAMBP		ENSG00000124356	ENST00000683718	ENSP00000507037
STAMBP	O95630	ENSG00000124356	ENST00000683518	ENSP00000506865
STAMBP		ENSG00000124356	ENST00000424659	ENSP00000390921
STAMBP		ENSG00000124356	ENST00000536064	ENSP00000443502
STAMBP		ENSG00000124356	ENST00000684200	ENSP00000507468
STAMBP		ENSG00000124356	ENST00000684355	ENSP00000507974
STAMBP		ENSG00000124356	ENST00000684774	ENSP00000508267
STAMBP		ENSG00000124356	ENST00000478946	ENSP00000508259
STAMBP		ENSG00000124356	ENST00000682423	ENSP00000507643
STAMBP		ENSG00000124356	ENST00000682998	ENSP00000507046
STAMBP		ENSG00000124356	ENST00000682799	ENSP00000507089
STAMBP		ENSG00000124356	ENST00000684703	ENSP00000507569
STAMBP		ENSG00000124356	ENST00000683016	ENSP00000508373
STAMBP		ENSG00000124356	ENST00000684716	ENSP00000508172
STAMBP	O95630	ENSG00000124356	ENST00000394073	ENSP00000377636
STAMBP		ENSG00000124356	ENST00000684671	ENSP00000507882
STAMBP		ENSG00000124356	ENST00000682848	ENSP00000506775
STAMBP		ENSG00000124356	ENST00000683877	ENSP00000507446
STAMBP		ENSG00000124356	ENST00000683530	ENSP00000506920
STAMBP		ENSG00000124356	ENST00000683304	ENSP00000508114
STAMBP		ENSG00000124356	ENST00000684321	ENSP00000507156
STAMBP		ENSG00000124356	ENST00000683852	ENSP00000507717
STAMBP	O95630	ENSG00000124356	ENST00000684312	ENSP00000506958
STAMBP	O95630	ENSG00000124356	ENST00000682379	ENSP00000507081
STAMBP		ENSG00000124356	ENST00000682784	ENSP00000507523
STAMBP	O95630	ENSG00000124356	ENST00000682351	ENSP00000506833
STAMBP	O95630	ENSG00000124356	ENST00000683818	ENSP00000507658
STAMBP		ENSG00000124356	ENST00000684426	ENSP00000507614
STAMBP		ENSG00000124356	ENST00000683582	ENSP00000506892
STAMBP		ENSG00000124356	ENST00000682105	ENSP00000507182
STAMBP		ENSG00000124356	ENST00000683594	ENSP00000507459
STAMBP		ENSG00000124356	ENST00000682387	ENSP00000508186
STAMBP		ENSG00000124356	ENST00000683417	ENSP00000507770
STAMBP		ENSG00000124356	ENST00000683928	ENSP00000507241
STAMBP		ENSG00000124356	ENST00000683391	ENSP00000506772
STAMBP		ENSG00000124356	ENST00000684758	ENSP00000507279
STAMBP	O95630	ENSG00000124356	ENST00000682558	ENSP00000507014
STAMBP	O95630	ENSG00000124356	ENST00000432295	ENSP00000413874
STAMBP		ENSG00000124356	ENST00000683902	ENSP00000507096
STAMBP		ENSG00000124356	ENST00000879042	ENSP00000549101
STAMBP		ENSG00000124356	ENST00000879043	ENSP00000549102
STAMBP		ENSG00000124356	ENST00000879044	ENSP00000549103
STAMBP		ENSG00000124356	ENST00000933900	ENSP00000603959
STAMBP		ENSG00000124356	ENST00000933901	ENSP00000603960
STAMBP		ENSG00000124356	ENST00000933902	ENSP00000603961
STAMBP		ENSG00000124356	ENST00000958034	ENSP00000628093
LRPPRC		ENSG00000138095	ENST00000682612	ENSP00000507966
DERL2	Q9GZP9	ENSG00000072849	ENST00000158771	ENSP00000158771
DERL2		ENSG00000072849	ENST00000572834	ENSP00000460671
DERL2		ENSG00000072849	ENST00000575605	ENSP00000459083
DERL2		ENSG00000072849	ENST00000570848	ENSP00000459072
DERL2		ENSG00000072849	ENST00000571476	ENSP00000461603
DERL2		ENSG00000072849	ENST00000576551	ENSP00000467794
DERL2		ENSG00000072849	ENST00000571971	ENSP00000458296
DERL2		ENSG00000072849	ENST00000574952	ENSP00000459154
DERL2		ENSG00000072849	ENST00000573637	ENSP00000458448
DERL2		ENSG00000072849	ENST00000889578	ENSP00000559637
DERL2		ENSG00000072849	ENST00000889579	ENSP00000559638
DERL2		ENSG00000072849	ENST00000889580	ENSP00000559639
DERL2		ENSG00000072849	ENST00000889581	ENSP00000559640
DERL2		ENSG00000072849	ENST00000889582	ENSP00000559641
DERL2		ENSG00000072849	ENST00000889583	ENSP00000559642
DERL2		ENSG00000072849	ENST00000889584	ENSP00000559643
DERL2		ENSG00000072849	ENST00000889585	ENSP00000559644
DERL2		ENSG00000072849	ENST00000889586	ENSP00000559645
DERL2		ENSG00000072849	ENST00000889587	ENSP00000559646
DERL2		ENSG00000072849	ENST00000889588	ENSP00000559647
DERL2		ENSG00000072849	ENST00000889589	ENSP00000559648
DERL2		ENSG00000072849	ENST00000889590	ENSP00000559649
DERL2		ENSG00000072849	ENST00000889591	ENSP00000559650
DERL2		ENSG00000072849	ENST00000889592	ENSP00000559651
DERL2		ENSG00000072849	ENST00000889593	ENSP00000559652
DERL2		ENSG00000072849	ENST00000931637	ENSP00000601696
DERL2		ENSG00000072849	ENST00000931638	ENSP00000601697
DERL2		ENSG00000072849	ENST00000931639	ENSP00000601698
DERL2		ENSG00000072849	ENST00000967035	ENSP00000637094
LRPPRC	P42704	ENSG00000138095	ENST00000260665	ENSP00000260665
LRPPRC		ENSG00000138095	ENST00000682308	ENSP00000507056
LRPPRC		ENSG00000138095	ENST00000683623	ENSP00000507702
LRPPRC		ENSG00000138095	ENST00000682696	ENSP00000508411
LRPPRC		ENSG00000138095	ENST00000683002	ENSP00000507415
LRPPRC		ENSG00000138095	ENST00000683125	ENSP00000507939
LRPPRC		ENSG00000138095	ENST00000683994	ENSP00000507181
LRPPRC		ENSG00000138095	ENST00000682546	ENSP00000508188
LRPPRC		ENSG00000138095	ENST00000683833	ENSP00000506852
LRPPRC		ENSG00000138095	ENST00000684619	ENSP00000508088
LRPPRC		ENSG00000138095	ENST00000682585	ENSP00000506885
LRPPRC		ENSG00000138095	ENST00000682607	ENSP00000507512
LRPPRC		ENSG00000138095	ENST00000683796	ENSP00000508221
LRPPRC		ENSG00000138095	ENST00000683220	ENSP00000507151
LRPPRC		ENSG00000138095	ENST00000683590	ENSP00000506820
LRPPRC		ENSG00000138095	ENST00000684306	ENSP00000508384
LRPPRC		ENSG00000138095	ENST00000683213	ENSP00000507751
LRPPRC		ENSG00000138095	ENST00000682779	ENSP00000507947
LRPPRC		ENSG00000138095	ENST00000682885	ENSP00000508036
LRPPRC		ENSG00000138095	ENST00000419884	ENSP00000414207
LRPPRC		ENSG00000138095	ENST00000683346	ENSP00000507458
LRPPRC		ENSG00000138095	ENST00000682303	ENSP00000508325
STYXL1	Q9Y6J8	ENSG00000127952	ENST00000248600	ENSP00000248600
STYXL1	Q9Y6J8	ENSG00000127952	ENST00000360591	ENSP00000353798
LRPPRC		ENSG00000138095	ENST00000684383	ENSP00000506863
STYXL1	Q9Y6J8	ENSG00000127952	ENST00000340062	ENSP00000343383
LRPPRC		ENSG00000138095	ENST00000682480	ENSP00000508344
LRPPRC		ENSG00000138095	ENST00000684290	ENSP00000507243
STYXL1	Q9Y6J8	ENSG00000127952	ENST00000359697	ENSP00000352726
STYXL1		ENSG00000127952	ENST00000430497	ENSP00000403033
STYXL1		ENSG00000127952	ENST00000438695	ENSP00000404495
LRPPRC		ENSG00000138095	ENST00000683528	ENSP00000508111
STYXL1	Q9Y6J8	ENSG00000127952	ENST00000431581	ENSP00000392221
STYXL1		ENSG00000127952	ENST00000454618	ENSP00000406073
STYXL1		ENSG00000127952	ENST00000451157	ENSP00000411812
LRPPRC		ENSG00000138095	ENST00000682295	ENSP00000507499
LRPPRC		ENSG00000138095	ENST00000683236	ENSP00000506891
LRPPRC		ENSG00000138095	ENST00000684397	ENSP00000508400
STYXL1		ENSG00000127952	ENST00000884112	ENSP00000554171
STYXL1		ENSG00000127952	ENST00000884113	ENSP00000554172
LRPPRC		ENSG00000138095	ENST00000683989	ENSP00000507510
STYXL1		ENSG00000127952	ENST00000884114	ENSP00000554173
STYXL1		ENSG00000127952	ENST00000884115	ENSP00000554174
LRPPRC		ENSG00000138095	ENST00000447246	ENSP00000403637
STYXL1		ENSG00000127952	ENST00000884116	ENSP00000554175
STYXL1		ENSG00000127952	ENST00000884117	ENSP00000554176
LRPPRC		ENSG00000138095	ENST00000409659	ENSP00000386562
STYXL1		ENSG00000127952	ENST00000884118	ENSP00000554177
STYXL1		ENSG00000127952	ENST00000884119	ENSP00000554178
LRPPRC		ENSG00000138095	ENST00000682104	ENSP00000507716
STYXL1		ENSG00000127952	ENST00000884120	ENSP00000554179
STYXL1		ENSG00000127952	ENST00000884121	ENSP00000554180
LRPPRC		ENSG00000138095	ENST00000683934	ENSP00000508038
STYXL1		ENSG00000127952	ENST00000884122	ENSP00000554181
STYXL1		ENSG00000127952	ENST00000884123	ENSP00000554182
STYXL1		ENSG00000127952	ENST00000884124	ENSP00000554183
LRPPRC		ENSG00000138095	ENST00000684482	ENSP00000508104
STYXL1		ENSG00000127952	ENST00000884125	ENSP00000554184
STYXL1		ENSG00000127952	ENST00000884126	ENSP00000554185
STYXL1		ENSG00000127952	ENST00000929929	ENSP00000599988
STYXL1		ENSG00000127952	ENST00000929930	ENSP00000599989
LRPPRC		ENSG00000138095	ENST00000409946	ENSP00000386234
STYXL1		ENSG00000127952	ENST00000929931	ENSP00000599990
STYXL1		ENSG00000127952	ENST00000929932	ENSP00000599991
STYXL1		ENSG00000127952	ENST00000929933	ENSP00000599992
STYXL1		ENSG00000127952	ENST00000929934	ENSP00000599993
LRPPRC		ENSG00000138095	ENST00000903378	ENSP00000573437
STYXL1		ENSG00000127952	ENST00000971319	ENSP00000641378
STYXL1		ENSG00000127952	ENST00000971320	ENSP00000641379
LRPPRC		ENSG00000138095	ENST00000903379	ENSP00000573438
STYXL1		ENSG00000127952	ENST00000971321	ENSP00000641380
LRPPRC		ENSG00000138095	ENST00000903380	ENSP00000573439
LRPPRC		ENSG00000138095	ENST00000918906	ENSP00000588965
LRPPRC		ENSG00000138095	ENST00000918907	ENSP00000588966
HAX1	O00165	ENSG00000143575	ENST00000696932	ENSP00000512979
LRPPRC		ENSG00000138095	ENST00000918908	ENSP00000588967
LRPPRC		ENSG00000138095	ENST00000918909	ENSP00000588968
HAX1	O00165	ENSG00000143575	ENST00000457918	ENSP00000411448
LRPPRC		ENSG00000138095	ENST00000918910	ENSP00000588969
HAX1		ENSG00000143575	ENST00000696938	ENSP00000512983
LRPPRC		ENSG00000138095	ENST00000958035	ENSP00000628094
HAX1	O00165	ENSG00000143575	ENST00000483970	ENSP00000435088
HAX1	O00165	ENSG00000143575	ENST00000696941	ENSP00000512986
HAX1		ENSG00000143575	ENST00000696965	ENSP00000513004
LRPPRC		ENSG00000138095	ENST00000958036	ENSP00000628095
LRPPRC		ENSG00000138095	ENST00000958037	ENSP00000628096
HAX1	O00165	ENSG00000143575	ENST00000447768	ENSP00000403848
HAX1		ENSG00000143575	ENST00000696945	ENSP00000512990
LRPPRC		ENSG00000138095	ENST00000958038	ENSP00000628097
HAX1		ENSG00000143575	ENST00000696933	ENSP00000512980
HAX1		ENSG00000143575	ENST00000696929	ENSP00000512978
HAX1	O00165	ENSG00000143575	ENST00000328703	ENSP00000329002
HAX1	O00165	ENSG00000143575	ENST00000697830	ENSP00000513452
SERTAD2	Q14140	ENSG00000179833	ENST00000313349	ENSP00000326933
HAX1	O00165	ENSG00000143575	ENST00000697592	ENSP00000513356
HAX1		ENSG00000143575	ENST00000696966	ENSP00000513005
SERTAD2		ENSG00000179833	ENST00000859819	ENSP00000529878
HAX1		ENSG00000143575	ENST00000435087	ENSP00000394920
SERTAD2		ENSG00000179833	ENST00000923255	ENSP00000593314
SERTAD2		ENSG00000179833	ENST00000958074	ENSP00000628133
HAX1		ENSG00000143575	ENST00000532105	ENSP00000433951
HAX1		ENSG00000143575	ENST00000696944	ENSP00000512989
HAX1		ENSG00000143575	ENST00000882498	ENSP00000552557
HAX1		ENSG00000143575	ENST00000882499	ENSP00000552558
HAX1		ENSG00000143575	ENST00000882500	ENSP00000552559
HAX1		ENSG00000143575	ENST00000882501	ENSP00000552560
HAX1		ENSG00000143575	ENST00000882502	ENSP00000552561
HAX1		ENSG00000143575	ENST00000919722	ENSP00000589781
HAX1		ENSG00000143575	ENST00000919723	ENSP00000589782
HAX1		ENSG00000143575	ENST00000919724	ENSP00000589783
HAX1		ENSG00000143575	ENST00000919725	ENSP00000589784
HAX1		ENSG00000143575	ENST00000950411	ENSP00000620470
SCYL1		ENSG00000142186	ENST00000525364	ENSP00000431635
SCYL1	Q96KG9	ENSG00000142186	ENST00000270176	ENSP00000270176
SCYL1	Q96KG9	ENSG00000142186	ENST00000420247	ENSP00000408192
SCYL1	Q96KG9	ENSG00000142186	ENST00000533862	ENSP00000437254
SCYL1		ENSG00000142186	ENST00000524944	ENSP00000432175
SCYL1		ENSG00000142186	ENST00000527009	ENSP00000436993
SCYL1		ENSG00000142186	ENST00000531601	ENSP00000431664
SCYL1		ENSG00000142186	ENST00000528545	ENSP00000433604
SCYL1		ENSG00000142186	ENST00000872762	ENSP00000542821
SCYL1		ENSG00000142186	ENST00000872763	ENSP00000542822
SCYL1		ENSG00000142186	ENST00000872764	ENSP00000542823
SCYL1		ENSG00000142186	ENST00000872765	ENSP00000542824
SCYL1		ENSG00000142186	ENST00000872766	ENSP00000542825
SCYL1		ENSG00000142186	ENST00000872767	ENSP00000542826
SCYL1		ENSG00000142186	ENST00000872768	ENSP00000542827
SCYL1		ENSG00000142186	ENST00000872769	ENSP00000542828
SCYL1		ENSG00000142186	ENST00000872770	ENSP00000542829
SCYL1		ENSG00000142186	ENST00000872771	ENSP00000542830
SCYL1		ENSG00000142186	ENST00000872772	ENSP00000542831
SCYL1		ENSG00000142186	ENST00000872773	ENSP00000542832
SCYL1		ENSG00000142186	ENST00000872774	ENSP00000542833
SCYL1		ENSG00000142186	ENST00000872775	ENSP00000542834
SCYL1		ENSG00000142186	ENST00000872776	ENSP00000542835
SCYL1		ENSG00000142186	ENST00000872777	ENSP00000542836
ERCC3	P19447	ENSG00000163161	ENST00000285398	ENSP00000285398
SCYL1		ENSG00000142186	ENST00000872778	ENSP00000542837
SCYL1		ENSG00000142186	ENST00000872779	ENSP00000542838
SCYL1		ENSG00000142186	ENST00000872780	ENSP00000542839
SCYL1		ENSG00000142186	ENST00000872781	ENSP00000542840
SCYL1		ENSG00000142186	ENST00000872782	ENSP00000542841
SCYL1		ENSG00000142186	ENST00000872783	ENSP00000542842
SCYL1		ENSG00000142186	ENST00000939455	ENSP00000609514
SCYL1		ENSG00000142186	ENST00000939456	ENSP00000609515
ERCC3		ENSG00000163161	ENST00000426778	ENSP00000415335
SCYL1		ENSG00000142186	ENST00000939457	ENSP00000609516
ERCC3		ENSG00000163161	ENST00000647169	ENSP00000495619
SCYL1		ENSG00000142186	ENST00000939458	ENSP00000609517
SCYL1		ENSG00000142186	ENST00000939459	ENSP00000609518
ERCC3		ENSG00000163161	ENST00000647496	ENSP00000496038
ERCC3		ENSG00000163161	ENST00000445889	ENSP00000390888
SCYL1		ENSG00000142186	ENST00000939460	ENSP00000609519
ERCC3		ENSG00000163161	ENST00000645233	ENSP00000494116
SCYL1		ENSG00000142186	ENST00000971861	ENSP00000641920
ERCC3		ENSG00000163161	ENST00000646654	ENSP00000494526
SCYL1		ENSG00000142186	ENST00000971862	ENSP00000641921
ERCC3		ENSG00000163161	ENST00000645736	ENSP00000494545
SCYL1		ENSG00000142186	ENST00000971863	ENSP00000641922
ERCC3		ENSG00000163161	ENST00000645467	ENSP00000494889
SCYL1		ENSG00000142186	ENST00000971864	ENSP00000641923
ERCC3		ENSG00000163161	ENST00000644317	ENSP00000494012
SCYL1		ENSG00000142186	ENST00000971865	ENSP00000641924
SCYL1		ENSG00000142186	ENST00000971866	ENSP00000641925
ERCC3		ENSG00000163161	ENST00000645504	ENSP00000495336
SCYL1		ENSG00000142186	ENST00000971867	ENSP00000641926
SCYL1		ENSG00000142186	ENST00000971868	ENSP00000641927
SCYL1		ENSG00000142186	ENST00000971869	ENSP00000641928
ERCC3		ENSG00000163161	ENST00000456257	ENSP00000408901
SCYL1		ENSG00000142186	ENST00000971870	ENSP00000641929
SCYL1		ENSG00000142186	ENST00000971871	ENSP00000641930
ERCC3		ENSG00000163161	ENST00000642308	ENSP00000496684
SCYL1		ENSG00000142186	ENST00000971872	ENSP00000641931
ERCC3		ENSG00000163161	ENST00000890189	ENSP00000560248
ERCC3		ENSG00000163161	ENST00000890190	ENSP00000560249
ERCC3		ENSG00000163161	ENST00000918332	ENSP00000588391
ERCC3		ENSG00000163161	ENST00000918333	ENSP00000588392
ERCC3		ENSG00000163161	ENST00000918334	ENSP00000588393
ERCC3		ENSG00000163161	ENST00000958089	ENSP00000628148
BECN1	Q14457	ENSG00000126581	ENST00000361523	ENSP00000355231
BECN1	Q14457	ENSG00000126581	ENST00000590099	ENSP00000465364
BECN1		ENSG00000126581	ENST00000590764	ENSP00000468597
BECN1		ENSG00000126581	ENST00000438274	ENSP00000416173
BECN1		ENSG00000126581	ENST00000588276	ENSP00000466419
BECN1		ENSG00000126581	ENST00000589663	ENSP00000468104
BECN1		ENSG00000126581	ENST00000587880	ENSP00000465964
BECN1		ENSG00000126581	ENST00000586589	ENSP00000466281
BECN1		ENSG00000126581	ENST00000590852	ENSP00000468461
BECN1		ENSG00000126581	ENST00000593205	ENSP00000466766
BECN1		ENSG00000126581	ENST00000591085	ENSP00000465658
BECN1		ENSG00000126581	ENST00000589636	ENSP00000467937
BECN1		ENSG00000126581	ENST00000612631	ENSP00000479791
BECN1		ENSG00000126581	ENST00000893287	ENSP00000563346
BECN1		ENSG00000126581	ENST00000893288	ENSP00000563347
BECN1		ENSG00000126581	ENST00000893289	ENSP00000563348
BECN1		ENSG00000126581	ENST00000893290	ENSP00000563349
BECN1		ENSG00000126581	ENST00000893291	ENSP00000563350
BECN1		ENSG00000126581	ENST00000893292	ENSP00000563351
BECN1		ENSG00000126581	ENST00000893293	ENSP00000563352
BECN1		ENSG00000126581	ENST00000893294	ENSP00000563353
BECN1		ENSG00000126581	ENST00000893295	ENSP00000563354
BECN1		ENSG00000126581	ENST00000922825	ENSP00000592884
BECN1		ENSG00000126581	ENST00000967385	ENSP00000637444
BECN1		ENSG00000126581	ENST00000967386	ENSP00000637445
BECN1		ENSG00000126581	ENST00000967387	ENSP00000637446
BECN1		ENSG00000126581	ENST00000967388	ENSP00000637447
BECN1		ENSG00000126581	ENST00000967389	ENSP00000637448
BECN1		ENSG00000126581	ENST00000967390	ENSP00000637449
BECN1		ENSG00000126581	ENST00000967391	ENSP00000637450
PRCC	Q92733	ENSG00000143294	ENST00000271526	ENSP00000271526
PRCC		ENSG00000143294	ENST00000526188	ENSP00000434762
PRCC		ENSG00000143294	ENST00000454659	ENSP00000403560
PRCC		ENSG00000143294	ENST00000888086	ENSP00000558145
PRCC		ENSG00000143294	ENST00000888087	ENSP00000558146
PRCC		ENSG00000143294	ENST00000888088	ENSP00000558147
PRCC		ENSG00000143294	ENST00000888089	ENSP00000558148
PRCC		ENSG00000143294	ENST00000888090	ENSP00000558149
PRCC		ENSG00000143294	ENST00000888091	ENSP00000558150
PRCC		ENSG00000143294	ENST00000888092	ENSP00000558151
PRCC		ENSG00000143294	ENST00000927762	ENSP00000597821
PRCC		ENSG00000143294	ENST00000927763	ENSP00000597822
PRCC		ENSG00000143294	ENST00000927764	ENSP00000597823
PRCC		ENSG00000143294	ENST00000927765	ENSP00000597824
PRCC		ENSG00000143294	ENST00000927766	ENSP00000597825
PRCC		ENSG00000143294	ENST00000927767	ENSP00000597826
PRCC		ENSG00000143294	ENST00000927768	ENSP00000597827
PRCC		ENSG00000143294	ENST00000927769	ENSP00000597828
PRCC		ENSG00000143294	ENST00000950490	ENSP00000620549
PRCC		ENSG00000143294	ENST00000950491	ENSP00000620550
PRCC		ENSG00000143294	ENST00000950492	ENSP00000620551
PSMD4	P55036	ENSG00000159352	ENST00000368884	ENSP00000357879
PSMD4		ENSG00000159352	ENST00000368881	ENSP00000357876
PSMD4		ENSG00000159352	ENST00000437736	ENSP00000414499
PSMD4		ENSG00000159352	ENST00000445776	ENSP00000388089
PSMD4		ENSG00000159352	ENST00000427779	ENSP00000406408
PSMD4		ENSG00000159352	ENST00000453615	ENSP00000396633
PSMD4		ENSG00000159352	ENST00000902813	ENSP00000572872
PSMD4		ENSG00000159352	ENST00000902814	ENSP00000572873
PSMD4		ENSG00000159352	ENST00000902815	ENSP00000572874
PSMD4		ENSG00000159352	ENST00000902816	ENSP00000572875
PSMD4		ENSG00000159352	ENST00000902817	ENSP00000572876
PSMD4		ENSG00000159352	ENST00000902818	ENSP00000572877
PSMD4		ENSG00000159352	ENST00000902819	ENSP00000572878
PSMD4		ENSG00000159352	ENST00000902820	ENSP00000572879
PSMD4		ENSG00000159352	ENST00000902821	ENSP00000572880
PSMD4		ENSG00000159352	ENST00000902822	ENSP00000572881
PSMD4		ENSG00000159352	ENST00000902823	ENSP00000572882
PSMD4		ENSG00000159352	ENST00000902824	ENSP00000572883
PSMD4		ENSG00000159352	ENST00000902825	ENSP00000572884
PSMD4		ENSG00000159352	ENST00000902826	ENSP00000572885
PSMD4		ENSG00000159352	ENST00000902827	ENSP00000572886
PSMD4		ENSG00000159352	ENST00000927813	ENSP00000597872
PSMD4		ENSG00000159352	ENST00000927814	ENSP00000597873
PSMD4		ENSG00000159352	ENST00000927815	ENSP00000597874
PSMD4		ENSG00000159352	ENST00000927816	ENSP00000597875
PSMD4		ENSG00000159352	ENST00000927817	ENSP00000597876
PSMD4		ENSG00000159352	ENST00000927818	ENSP00000597877
PSMD4		ENSG00000159352	ENST00000927819	ENSP00000597878
PSMD4		ENSG00000159352	ENST00000927820	ENSP00000597879
PSMD4		ENSG00000159352	ENST00000927821	ENSP00000597880
PSMD4		ENSG00000159352	ENST00000927822	ENSP00000597881
PSMD4		ENSG00000159352	ENST00000927823	ENSP00000597882
PSMD4		ENSG00000159352	ENST00000927824	ENSP00000597883
PSMD4		ENSG00000159352	ENST00000927825	ENSP00000597884
PSMD4		ENSG00000159352	ENST00000927826	ENSP00000597885
PSMD4		ENSG00000159352	ENST00000927827	ENSP00000597886
PSMD4		ENSG00000159352	ENST00000927828	ENSP00000597887
PSMD4		ENSG00000159352	ENST00000927829	ENSP00000597888
PSMD4		ENSG00000159352	ENST00000950631	ENSP00000620690
PSMD4		ENSG00000159352	ENST00000950632	ENSP00000620691
PSMD4		ENSG00000159352	ENST00000950633	ENSP00000620692
PSMD4		ENSG00000159352	ENST00000950634	ENSP00000620693
STRIP1	Q5VSL9	ENSG00000143093	ENST00000369796	ENSP00000358811
STRIP1	Q5VSL9	ENSG00000143093	ENST00000369795	ENSP00000358810
STRIP1	Q5VSL9	ENSG00000143093	ENST00000485775	ENSP00000476025
STRIP1		ENSG00000143093	ENST00000906338	ENSP00000576397
STRIP1		ENSG00000143093	ENST00000906339	ENSP00000576398
STRIP1		ENSG00000143093	ENST00000906340	ENSP00000576399
STRIP1		ENSG00000143093	ENST00000906341	ENSP00000576400
STRIP1		ENSG00000143093	ENST00000906342	ENSP00000576401
STRIP1		ENSG00000143093	ENST00000906343	ENSP00000576402
STRIP1		ENSG00000143093	ENST00000930842	ENSP00000600901
